,time_idx,date,value,S,I,PopN,Region,series
0,0,2021-01-18,3.503417855835594,1513508,14.0,1515000,강원,0
1,1,2021-01-19,1.1439837592061433,1513492,15.0,1515000,강원,0
2,2,2021-01-20,0.6005978227833382,1513483,9.0,1515000,강원,0
3,3,2021-01-21,0.6673348825193279,1513477,6.0,1515000,강원,0
4,4,2021-01-22,1.3346750561785874,1513469,8.0,1515000,강원,0
5,5,2021-01-23,0.6256322395767604,1513464,5.0,1515000,강원,0
6,6,2021-01-24,2.2022327587573938,1513453,11.0,1515000,강원,0
7,7,2021-01-25,0.2730060452368314,1513450,3.0,1515000,강원,0
8,8,2021-01-26,14.014338101688196,1513408,40.0,1515000,강원,0
9,9,2021-01-27,0.4504733687148475,1513390,17.0,1515000,강원,0
10,10,2021-01-28,0.3533166482882411,1513384,6.0,1515000,강원,0
11,11,2021-01-29,1.1679124399359315,1513377,7.0,1515000,강원,0
12,12,2021-01-30,0.4290310440066912,1513374,3.0,1515000,강원,0
13,13,2021-01-31,2.0021488409342303,1513368,6.0,1515000,강원,0
14,14,2021-02-01,1.3347711858582976,1513360,8.0,1515000,강원,0
15,15,2021-02-02,0.8759482211767193,1513353,7.0,1515000,강원,0
16,16,2021-02-03,0.7150630798913784,1513348,5.0,1515000,강원,0
17,17,2021-02-04,1.6017465910022015,1513340,8.0,1515000,강원,0
18,18,2021-02-05,0.625685569667094,1513335,5.0,1515000,강원,0
19,19,2021-02-06,0.2002200438105244,1513334,1.0,1515000,강원,0
20,20,2021-02-07,5.005504402861496,1513329,5.0,1515000,강원,0
21,21,2021-02-08,0.800883350547039,1513325,4.0,1515000,강원,0
22,22,2021-02-09,0.7508301257165513,1513322,3.0,1515000,강원,0
23,23,2021-02-10,1.6685146981276953,1513317,5.0,1515000,강원,0
24,24,2021-02-11,2.20244667838926,1513306,10.0,1515000,강원,0
25,25,2021-02-12,0.6006716420869276,1513300,6.0,1515000,강원,0
26,26,2021-02-13,0.3337077909205048,1513298,2.0,1515000,강원,0
27,27,2021-02-14,2.502811739657357,1513293,5.0,1515000,강원,0
28,28,2021-02-15,0.2002256007263629,1513292,1.0,1515000,강원,0
29,29,2021-02-16,4.004514660752848,1513288,4.0,1515000,강원,0
30,30,2021-02-17,0.7508484835669086,1513285,3.0,1515000,강원,0
31,31,2021-02-18,1.0011332961074748,1513282,3.0,1515000,강원,0
