,time_idx,date,value,S,I,PopN,Region,series
0,0,2020-10-27,1.0001465561290168,1514778,6.0,1515000,강원,0
1,1,2020-10-28,1.000155799847369,1514764,14.0,1515000,강원,0
2,2,2020-10-29,1.0001604217706206,1514757,7.0,1515000,강원,0
3,3,2020-10-30,1.000164383453122,1514751,6.0,1515000,강원,0
4,4,2020-10-31,0.0,1514751,0.0,1515000,강원,0
5,5,2020-11-01,1.000166364306142,1514748,3.0,1515000,강원,0
6,6,2020-11-02,0.0,1514748,0.0,1515000,강원,0
7,7,2020-11-03,1.0001670245922256,1514747,1.0,1515000,강원,0
8,8,2020-11-04,0.0,1514747,0.0,1515000,강원,0
9,9,2020-11-05,1.0001676848791812,1514746,1.0,1515000,강원,0
10,10,2020-11-06,1.00017230691228,1514739,7.0,1515000,강원,0
11,11,2020-11-07,1.000174948093231,1514735,4.0,1515000,강원,0
12,12,2020-11-08,1.0001808908013727,1514726,9.0,1515000,강원,0
13,13,2020-11-09,1.000188154207227,1514715,11.0,1515000,강원,0
14,14,2020-11-10,1.0001901351544056,1514712,3.0,1515000,강원,0
15,15,2020-11-11,1.0001954177185777,1514704,8.0,1515000,강원,0
16,16,2020-11-12,1.0001993796783253,1514698,6.0,1515000,강원,0
17,17,2020-11-13,1.0002145674814729,1514675,23.0,1515000,강원,0
18,18,2020-11-14,1.0002264539100272,1514657,18.0,1515000,강원,0
19,19,2020-11-15,1.0002390010022195,1514638,19.0,1515000,강원,0
20,20,2020-11-16,1.0002522088077654,1514618,20.0,1515000,강원,0
21,21,2020-11-17,1.0002607940684205,1514605,13.0,1515000,강원,0
22,22,2020-11-18,1.0002640961309917,1514600,5.0,1515000,강원,0
23,23,2020-11-19,1.0002773045992948,1514580,20.0,1515000,강원,0
24,24,2020-11-20,1.0002931552217285,1514556,24.0,1515000,강원,0
25,25,2020-11-21,1.0003024016501358,1514542,14.0,1515000,강원,0
26,26,2020-11-22,1.000310327296257,1514530,12.0,1515000,강원,0
27,27,2020-11-23,1.0003175925821994,1514519,11.0,1515000,강원,0
28,28,2020-11-24,1.000347315305512,1514474,45.0,1515000,강원,0
29,29,2020-11-25,1.000355241663376,1514462,12.0,1515000,강원,0
30,30,2020-11-26,1.0003605259717363,1514454,8.0,1515000,강원,0
31,31,2020-11-27,1.0003658103359248,1514446,8.0,1515000,강원,0
32,32,2020-11-28,1.000387608928344,1514413,33.0,1515000,강원,0
33,33,2020-11-29,1.0004001600640255,1514394,19.0,1515000,강원,0
34,34,2020-11-30,1.0004054448469544,1514386,8.0,1515000,강원,0
35,35,2020-12-01,1.0004113902944909,1514377,9.0,1515000,강원,0
36,0,2020-10-27,1.0003411084824223,13400429,27.0,13405000,경기,1
37,1,2020-10-28,1.0003431986848752,13400401,28.0,13405000,경기,1
38,2,2020-10-29,1.0003470805126045,13400349,52.0,13405000,경기,1
39,3,2020-10-30,1.0003487974844791,13400326,23.0,13405000,경기,1
40,4,2020-10-31,1.0003505144622475,13400303,23.0,13405000,경기,1
41,5,2020-11-01,1.0003532019175438,13400267,36.0,13405000,경기,1
42,6,2020-11-02,1.0003561879959195,13400227,40.0,13405000,경기,1
43,7,2020-11-03,1.0003573077799068,13400212,15.0,13405000,경기,1
44,8,2020-11-04,1.0003603685355955,13400171,41.0,13405000,경기,1
45,9,2020-11-05,1.000362085553085,13400148,23.0,13405000,경기,1
46,10,2020-11-06,1.0003646237636483,13400114,34.0,13405000,경기,1
47,11,2020-11-07,1.0003658182201354,13400098,16.0,13405000,경기,1
48,12,2020-11-08,1.0003675352563326,13400075,23.0,13405000,경기,1
49,13,2020-11-09,1.000369102990182,13400054,21.0,13405000,경기,1
50,14,2020-11-10,1.000370446765964,13400036,18.0,13405000,경기,1
51,15,2020-11-11,1.0003735822568278,13399994,42.0,13405000,경기,1
52,16,2020-11-12,1.0003761205257329,13399960,34.0,13405000,경기,1
53,17,2020-11-13,1.0003788081186131,13399924,36.0,13405000,경기,1
54,18,2020-11-14,1.0003822422860864,13399878,46.0,13405000,경기,1
55,19,2020-11-15,1.0003853031943597,13399837,41.0,13405000,경기,1
56,20,2020-11-16,1.0003882148074172,13399798,39.0,13405000,경기,1
57,21,2020-11-17,1.0003910517800318,13399760,38.0,13405000,경기,1
58,22,2020-11-18,1.000397099064836,13399679,81.0,13405000,경기,1
59,23,2020-11-19,1.0004015039232457,13399620,59.0,13405000,경기,1
60,24,2020-11-20,1.0004061327993057,13399558,62.0,13405000,경기,1
61,25,2020-11-21,1.000412553569275,13399472,86.0,13405000,경기,1
62,26,2020-11-22,1.0004180784838244,13399398,74.0,13405000,경기,1
63,27,2020-11-23,1.0004236034593983,13399324,74.0,13405000,경기,1
64,28,2020-11-24,1.0004287551807918,13399255,69.0,13405000,경기,1
65,29,2020-11-25,1.000434504265859,13399178,77.0,13405000,경기,1
66,30,2020-11-26,1.0004477199456885,13399001,177.0,13405000,경기,1
67,31,2020-11-27,1.0004560825901312,13398889,112.0,13405000,경기,1
68,32,2020-11-28,1.0004651920583438,13398767,122.0,13405000,경기,1
69,33,2020-11-29,1.0004717629252855,13398679,88.0,13405000,경기,1
70,34,2020-11-30,1.0004769151426902,13398610,69.0,13405000,경기,1
71,35,2020-12-01,1.0004833368212798,13398524,86.0,13405000,경기,1
72,0,2020-10-27,1.0000680643339308,3349772,5.0,3350000,경남,2
73,1,2020-10-28,1.0000689599790311,3349769,3.0,3350000,경남,2
74,2,2020-10-29,0.0,3349769,0.0,3350000,경남,2
75,3,2020-10-30,0.0,3349769,0.0,3350000,경남,2
76,4,2020-10-31,1.0000692585277549,3349768,1.0,3350000,경남,2
77,5,2020-11-01,1.000069855625736,3349766,2.0,3350000,경남,2
78,6,2020-11-02,0.0,3349766,0.0,3350000,경남,2
79,7,2020-11-03,0.0,3349766,0.0,3350000,경남,2
80,8,2020-11-04,0.0,3349766,0.0,3350000,경남,2
81,9,2020-11-05,1.0000713483738093,3349761,5.0,3350000,경남,2
82,10,2020-11-06,1.0000752295396549,3349748,13.0,3350000,경남,2
83,11,2020-11-07,1.0000767223037708,3349743,5.0,3350000,경남,2
84,12,2020-11-08,1.000078215072343,3349738,5.0,3350000,경남,2
85,13,2020-11-09,1.0000794092904093,3349734,4.0,3350000,경남,2
86,14,2020-11-10,1.000080006400512,3349732,2.0,3350000,경남,2
87,15,2020-11-11,1.000082991961721,3349722,10.0,3350000,경남,2
88,16,2020-11-12,1.0000838876335598,3349719,3.0,3350000,경남,2
89,17,2020-11-13,1.0000844847490102,3349717,2.0,3350000,경남,2
90,18,2020-11-14,1.0000853804235228,3349714,3.0,3350000,경남,2
91,19,2020-11-15,1.0000862760996396,3349711,3.0,3350000,경남,2
92,20,2020-11-16,1.0000874703369578,3349707,4.0,3350000,경남,2
93,21,2020-11-17,1.0000883660168185,3349704,3.0,3350000,경남,2
94,22,2020-11-18,1.0000910530660254,3349695,9.0,3350000,경남,2
95,23,2020-11-19,1.0000994128670104,3349667,28.0,3350000,경남,2
96,24,2020-11-20,1.0001047870985886,3349649,18.0,3350000,경남,2
97,25,2020-11-21,1.0001080713796535,3349638,11.0,3350000,경남,2
98,26,2020-11-22,1.0001137442795731,3349619,19.0,3350000,경남,2
99,27,2020-11-23,1.000114341430677,3349617,2.0,3350000,경남,2
100,28,2020-11-24,1.0001152371586697,3349614,3.0,3350000,경남,2
101,29,2020-11-25,1.000118222930233,3349604,10.0,3350000,경남,2
102,30,2020-11-26,1.0001316591228877,3349559,45.0,3350000,경남,2
103,31,2020-11-27,1.0001430055222822,3349521,38.0,3350000,경남,2
104,32,2020-11-28,1.0001468872443355,3349508,13.0,3350000,경남,2
105,33,2020-11-29,1.0001513661918386,3349493,15.0,3350000,경남,2
106,34,2020-11-30,1.0001570395829316,3349474,19.0,3350000,경남,2
107,35,2020-12-01,1.0001600256040966,3349464,10.0,3350000,경남,2
108,0,2020-10-27,0.0,2653488,0.0,2655000,경북,3
109,1,2020-10-28,1.0005717014203597,2653483,5.0,2655000,경북,3
110,2,2020-10-29,0.0,2653483,0.0,2655000,경북,3
111,3,2020-10-30,0.0,2653483,0.0,2655000,경북,3
112,4,2020-10-31,0.0,2653483,0.0,2655000,경북,3
113,5,2020-11-01,0.0,2653483,0.0,2655000,경북,3
114,6,2020-11-02,0.0,2653483,0.0,2655000,경북,3
115,7,2020-11-03,0.0,2653483,0.0,2655000,경북,3
116,8,2020-11-04,0.0,2653483,0.0,2655000,경북,3
117,9,2020-11-05,0.0,2653483,0.0,2655000,경북,3
118,10,2020-11-06,0.0,2653483,0.0,2655000,경북,3
119,11,2020-11-07,0.0,2653483,0.0,2655000,경북,3
120,12,2020-11-08,1.0005724555781632,2653481,2.0,2655000,경북,3
121,13,2020-11-09,0.0,2653481,0.0,2655000,경북,3
122,14,2020-11-10,0.0,2653481,0.0,2655000,경북,3
123,15,2020-11-11,0.0,2653481,0.0,2655000,경북,3
124,16,2020-11-12,1.0005728326574912,2653480,1.0,2655000,경북,3
125,17,2020-11-13,0.0,2653480,0.0,2655000,경북,3
126,18,2020-11-14,0.0,2653480,0.0,2655000,경북,3
127,19,2020-11-15,1.0005735868170005,2653478,2.0,2655000,경북,3
128,20,2020-11-16,1.000578488881519,2653465,13.0,2655000,경북,3
129,21,2020-11-17,1.0005796201339985,2653462,3.0,2655000,경북,3
130,22,2020-11-18,1.0005841451694963,2653450,12.0,2655000,경북,3
131,23,2020-11-19,1.000587161882566,2653442,8.0,2655000,경북,3
132,24,2020-11-20,1.000589801521424,2653435,7.0,2655000,경북,3
133,25,2020-11-21,1.0005928182686012,2653427,8.0,2655000,경북,3
134,26,2020-11-22,1.000595080840922,2653421,6.0,2655000,경북,3
135,27,2020-11-23,1.0005965892281536,2653417,4.0,2655000,경북,3
136,28,2020-11-24,1.000599983116053,2653408,9.0,2655000,경북,3
137,29,2020-11-25,1.000600737316491,2653406,2.0,2655000,경북,3
138,30,2020-11-26,1.000601491518065,2653404,2.0,2655000,경북,3
139,31,2020-11-27,1.0006026228225586,2653401,3.0,2655000,경북,3
140,32,2020-11-28,1.0006041312325296,2653397,4.0,2655000,경북,3
141,33,2020-11-29,1.0006082793833992,2653386,11.0,2655000,경북,3
142,34,2020-11-30,1.0006097878104243,2653382,4.0,2655000,경북,3
143,35,2020-12-01,1.0006135588978855,2653372,10.0,2655000,경북,3
144,0,2020-10-27,0.0,1487553,0.0,1488000,광주,4
145,1,2020-10-28,0.0,1487553,0.0,1488000,광주,4
146,2,2020-10-29,1.0003011659424343,1487552,1.0,1488000,광주,4
147,3,2020-10-30,0.0,1487552,0.0,1488000,광주,4
148,4,2020-10-31,0.0,1487552,0.0,1488000,광주,4
149,5,2020-11-01,0.0,1487552,0.0,1488000,광주,4
150,6,2020-11-02,0.0,1487552,0.0,1488000,광주,4
151,7,2020-11-03,1.0003025108399717,1487550,2.0,1488000,광주,4
152,8,2020-11-04,0.0,1487550,0.0,1488000,광주,4
153,9,2020-11-05,0.0,1487550,0.0,1488000,광주,4
154,10,2020-11-06,0.0,1487550,0.0,1488000,광주,4
155,11,2020-11-07,0.0,1487550,0.0,1488000,광주,4
156,12,2020-11-08,1.0003038557411257,1487548,2.0,1488000,광주,4
157,13,2020-11-09,0.0,1487548,0.0,1488000,광주,4
158,14,2020-11-10,1.0003065455542828,1487544,4.0,1488000,광주,4
159,15,2020-11-11,1.000307890466286,1487542,2.0,1488000,광주,4
160,16,2020-11-12,1.0003119252239945,1487536,6.0,1488000,광주,4
161,17,2020-11-13,1.0003152875469483,1487531,5.0,1488000,광주,4
162,18,2020-11-14,1.000319994837058,1487524,7.0,1488000,광주,4
163,19,2020-11-15,1.000324702171471,1487517,7.0,1488000,광주,4
164,20,2020-11-16,1.0003273920967413,1487513,4.0,1488000,광주,4
165,21,2020-11-17,1.0003394969394854,1487495,18.0,1488000,광주,4
166,22,2020-11-18,1.0003455494707176,1487486,9.0,1488000,광주,4
167,23,2020-11-19,1.0003509295599666,1487478,8.0,1488000,광주,4
168,24,2020-11-20,1.0003536196262923,1487474,4.0,1488000,광주,4
169,25,2020-11-21,1.000357654752909,1487468,6.0,1488000,광주,4
170,26,2020-11-22,1.0003630349723691,1487460,8.0,1488000,광주,4
171,27,2020-11-23,1.0003637075038707,1487459,1.0,1488000,광주,4
172,28,2020-11-24,1.0003657251038014,1487456,3.0,1488000,광주,4
173,29,2020-11-25,1.000375140677754,1487442,14.0,1488000,광주,4
174,30,2020-11-26,1.0003845564289495,1487428,14.0,1488000,광주,4
175,31,2020-11-27,1.000393299785198,1487415,13.0,1488000,광주,4
176,32,2020-11-28,1.0004027158782332,1487401,14.0,1488000,광주,4
177,33,2020-11-29,1.0004067514009392,1487395,6.0,1488000,광주,4
178,34,2020-11-30,1.0004148225440253,1487383,12.0,1488000,광주,4
179,35,2020-12-01,1.000429619977934,1487361,22.0,1488000,광주,4
180,0,2020-10-27,0.0,2411940,0.0,2419000,대구,5
181,1,2020-10-28,1.0029279359585528,2411938,2.0,2419000,대구,5
182,2,2020-10-29,1.0029291834149758,2411935,3.0,2419000,대구,5
183,3,2020-10-30,1.002933341625465,2411925,10.0,2419000,대구,5
184,4,2020-10-31,1.0029370840443863,2411916,9.0,2419000,대구,5
185,5,2020-11-01,1.0029379156968283,2411914,2.0,2419000,대구,5
186,6,2020-11-02,1.0029391631780775,2411911,3.0,2419000,대구,5
187,7,2020-11-03,0.0,2411911,0.0,2419000,대구,5
188,8,2020-11-04,1.0029395790058502,2411910,1.0,2419000,대구,5
189,9,2020-11-05,1.00294041066243,2411908,2.0,2419000,대구,5
190,10,2020-11-06,0.0,2411908,0.0,2419000,대구,5
191,11,2020-11-07,1.002940826491237,2411907,1.0,2419000,대구,5
192,12,2020-11-08,1.0029437373025416,2411900,7.0,2419000,대구,5
193,13,2020-11-09,1.0029462322971077,2411894,6.0,2419000,대구,5
194,14,2020-11-10,1.002946648130742,2411893,1.0,2419000,대구,5
195,15,2020-11-11,0.0,2411893,0.0,2419000,대구,5
196,16,2020-11-12,1.0029474797990456,2411891,2.0,2419000,대구,5
197,17,2020-11-13,1.0029478956337146,2411890,1.0,2419000,대구,5
198,18,2020-11-14,0.0,2411890,0.0,2419000,대구,5
199,19,2020-11-15,0.0,2411890,0.0,2419000,대구,5
200,20,2020-11-16,0.0,2411890,0.0,2419000,대구,5
201,21,2020-11-17,1.0029487273040871,2411888,2.0,2419000,대구,5
202,22,2020-11-18,1.0029495589758388,2411886,2.0,2419000,대구,5
203,23,2020-11-19,1.0029503906489698,2411884,2.0,2419000,대구,5
204,24,2020-11-20,1.0029508064860526,2411883,1.0,2419000,대구,5
205,25,2020-11-21,0.0,2411883,0.0,2419000,대구,5
206,26,2020-11-22,0.0,2411883,0.0,2419000,대구,5
207,27,2020-11-23,1.0029512223234802,2411882,1.0,2419000,대구,5
208,28,2020-11-24,1.0029520539993697,2411880,2.0,2419000,대구,5
209,29,2020-11-25,1.0029541331951282,2411875,5.0,2419000,대구,5
210,30,2020-11-26,1.0029545490353144,2411874,1.0,2419000,대구,5
211,31,2020-11-27,0.0,2411874,0.0,2419000,대구,5
212,32,2020-11-28,1.0029549648758451,2411873,1.0,2419000,대구,5
213,33,2020-11-29,1.0029553807167213,2411872,1.0,2419000,대구,5
214,34,2020-11-30,1.0029570440836728,2411868,4.0,2419000,대구,5
215,35,2020-12-01,1.0029616183712384,2411857,11.0,2419000,대구,5
216,0,2020-10-27,1.000266070774826,1499601,5.0,1500000,대전,6
217,1,2020-10-28,1.0002707399469457,1499594,7.0,1500000,대전,6
218,2,2020-10-29,0.0,1499594,0.0,1500000,대전,6
219,3,2020-10-30,0.0,1499594,0.0,1500000,대전,6
220,4,2020-10-31,0.0,1499594,0.0,1500000,대전,6
221,5,2020-11-01,0.0,1499594,0.0,1500000,대전,6
222,6,2020-11-02,0.0,1499594,0.0,1500000,대전,6
223,7,2020-11-03,0.0,1499594,0.0,1500000,대전,6
224,8,2020-11-04,1.0002714069750926,1499593,1.0,1500000,대전,6
225,9,2020-11-05,0.0,1499593,0.0,1500000,대전,6
226,10,2020-11-06,0.0,1499593,0.0,1500000,대전,6
227,11,2020-11-07,1.000272074004129,1499592,1.0,1500000,대전,6
228,12,2020-11-08,1.0002727410340553,1499591,1.0,1500000,대전,6
229,13,2020-11-09,0.0,1499591,0.0,1500000,대전,6
230,14,2020-11-10,0.0,1499591,0.0,1500000,대전,6
231,15,2020-11-11,1.000273408064871,1499590,1.0,1500000,대전,6
232,16,2020-11-12,1.0002747421291716,1499588,2.0,1500000,대전,6
233,17,2020-11-13,0.0,1499588,0.0,1500000,대전,6
234,18,2020-11-14,1.0002760761970304,1499586,2.0,1500000,대전,6
235,19,2020-11-15,0.0,1499586,0.0,1500000,대전,6
236,20,2020-11-16,1.0002774102684475,1499584,2.0,1500000,대전,6
237,21,2020-11-17,1.000278077305491,1499583,1.0,1500000,대전,6
238,22,2020-11-18,1.0002787443434238,1499582,1.0,1500000,대전,6
239,23,2020-11-19,1.0002794113822462,1499581,1.0,1500000,대전,6
240,24,2020-11-20,0.0,1499581,0.0,1500000,대전,6
241,25,2020-11-21,1.000280078421958,1499580,1.0,1500000,대전,6
242,26,2020-11-22,0.0,1499580,0.0,1500000,대전,6
243,27,2020-11-23,1.0002814125040511,1499578,2.0,1500000,대전,6
244,28,2020-11-24,0.0,1499578,0.0,1500000,대전,6
245,29,2020-11-25,1.0002840806789128,1499574,4.0,1500000,대전,6
246,30,2020-11-26,1.0002847477248524,1499573,1.0,1500000,대전,6
247,31,2020-11-27,1.0002880829678948,1499568,5.0,1500000,대전,6
248,32,2020-11-28,1.0002967547038957,1499555,13.0,1500000,대전,6
249,33,2020-11-29,1.0003007570942997,1499549,6.0,1500000,대전,6
250,34,2020-11-30,1.000304092444103,1499544,5.0,1500000,대전,6
251,35,2020-12-01,1.000310763210437,1499534,10.0,1500000,대전,6
252,0,2020-10-27,0.0,3343468,0.0,3344000,부산,7
253,1,2020-10-28,0.0,3343468,0.0,3344000,부산,7
254,2,2020-10-29,0.0,3343468,0.0,3344000,부산,7
255,3,2020-10-30,0.0,3343468,0.0,3344000,부산,7
256,4,2020-10-31,1.0001597144998633,3343466,2.0,3344000,부산,7
257,5,2020-11-01,0.0,3343466,0.0,3344000,부산,7
258,6,2020-11-02,0.0,3343466,0.0,3344000,부산,7
259,7,2020-11-03,0.0,3343466,0.0,3344000,부산,7
260,8,2020-11-04,1.0001600136385456,3343465,1.0,3344000,부산,7
261,9,2020-11-05,1.0001609110556662,3343462,3.0,3344000,부산,7
262,10,2020-11-06,0.0,3343462,0.0,3344000,부산,7
263,11,2020-11-07,1.0001615093346414,3343460,2.0,3344000,부산,7
264,12,2020-11-08,0.0,3343460,0.0,3344000,부산,7
265,13,2020-11-09,0.0,3343460,0.0,3344000,부산,7
266,14,2020-11-10,1.0001618084743973,3343459,1.0,3344000,부산,7
267,15,2020-11-11,1.0001627058947389,3343456,3.0,3344000,부산,7
268,16,2020-11-12,1.0001633041758613,3343454,2.0,3344000,부산,7
269,17,2020-11-13,0.0,3343454,0.0,3344000,부산,7
270,18,2020-11-14,1.000163603316691,3343453,1.0,3344000,부산,7
271,19,2020-11-15,0.0,3343453,0.0,3344000,부산,7
272,20,2020-11-16,0.0,3343453,0.0,3344000,부산,7
273,21,2020-11-17,0.0,3343453,0.0,3344000,부산,7
274,22,2020-11-18,1.0001650990235231,3343448,5.0,3344000,부산,7
275,23,2020-11-19,1.0001665947348288,3343443,5.0,3344000,부산,7
276,24,2020-11-20,1.0001671930206035,3343441,2.0,3344000,부산,7
277,25,2020-11-21,1.0001692870264525,3343434,7.0,3344000,부산,7
278,26,2020-11-22,1.0001695861708608,3343433,1.0,3344000,부산,7
279,27,2020-11-23,1.000170782750284,3343429,4.0,3344000,부산,7
280,28,2020-11-24,1.0001725776247876,3343423,6.0,3344000,부산,7
281,29,2020-11-25,1.00017796228695,3343405,18.0,3344000,부산,7
282,30,2020-11-26,1.000183646159911,3343386,19.0,3344000,부산,7
283,31,2020-11-27,1.0001908258812535,3343362,24.0,3344000,부산,7
284,32,2020-11-28,1.0001989031909757,3343335,27.0,3344000,부산,7
285,33,2020-11-29,1.000205185633177,3343314,21.0,3344000,부산,7
286,34,2020-11-30,1.0002207424964005,3343262,52.0,3344000,부산,7
287,35,2020-12-01,1.0002300170104907,3343231,31.0,3344000,부산,7
288,0,2020-10-27,1.0005623865028073,9596603,24.0,9602000,서울,8
289,1,2020-10-28,1.000564784537825,9596580,23.0,9602000,서울,8
290,2,2020-10-29,1.000568538007016,9596544,36.0,9602000,서울,8
291,3,2020-10-30,1.0005734384119538,9596497,47.0,9602000,서울,8
292,4,2020-10-31,1.0005787559269337,9596446,51.0,9602000,서울,8
293,5,2020-11-01,1.000583447898853,9596401,45.0,9602000,서울,8
294,6,2020-11-02,1.0005855332338305,9596381,20.0,9602000,서울,8
295,7,2020-11-03,1.000587722844912,9596360,21.0,9602000,서울,8
296,8,2020-11-04,1.0005917892909169,9596321,39.0,9602000,서울,8
297,9,2020-11-05,1.0005965856543295,9596275,46.0,9602000,서울,8
298,10,2020-11-06,1.0006005479022664,9596237,38.0,9602000,서울,8
299,11,2020-11-07,1.0006040930980722,9596203,34.0,9602000,서울,8
300,12,2020-11-08,1.0006097237548104,9596149,54.0,9602000,서울,8
301,13,2020-11-09,1.0006137903796437,9596110,39.0,9602000,서울,8
302,14,2020-11-10,1.0006171271221431,9596078,32.0,9602000,서울,8
303,15,2020-11-11,1.0006211938071532,9596039,39.0,9602000,서울,8
304,16,2020-11-12,1.0006266161052533,9595987,52.0,9602000,서울,8
305,17,2020-11-13,1.0006343325538696,9595913,74.0,9602000,서울,8
306,18,2020-11-14,1.0006409020566185,9595850,63.0,9602000,서울,8
307,19,2020-11-15,1.0006493486869057,9595769,81.0,9602000,서울,8
308,20,2020-11-16,1.0006574826138108,9595691,78.0,9602000,서울,8
309,21,2020-11-17,1.0006665552267475,9595604,87.0,9602000,서울,8
310,22,2020-11-18,1.0006760451473518,9595513,91.0,9602000,서울,8
311,23,2020-11-19,1.0006872038556784,9595406,107.0,9602000,서울,8
312,24,2020-11-20,1.0007004486268716,9595279,127.0,9602000,서울,8
313,25,2020-11-21,1.0007165096859083,9595125,154.0,9602000,서울,8
314,26,2020-11-22,1.000728920857371,9595006,119.0,9602000,서울,8
315,27,2020-11-23,1.0007402893433874,9594897,109.0,9602000,서울,8
316,28,2020-11-24,1.000753848425918,9594767,130.0,9602000,서울,8
317,29,2020-11-25,1.00076834662063,9594628,139.0,9602000,서울,8
318,30,2020-11-26,1.000789938235981,9594421,207.0,9602000,서울,8
319,31,2020-11-27,1.000811217840914,9594217,204.0,9602000,서울,8
320,32,2020-11-28,1.0008295774429148,9594041,176.0,9602000,서울,8
321,33,2020-11-29,1.00084564264724,9593887,154.0,9602000,서울,8
322,34,2020-11-30,1.00086212566563,9593729,158.0,9602000,서울,8
323,35,2020-12-01,1.0008780875869436,9593576,153.0,9602000,서울,8
324,0,2020-10-27,0.0,348939,0.0,349000,세종,9
325,1,2020-10-28,0.0,348939,0.0,349000,세종,9
326,2,2020-10-29,0.0,348939,0.0,349000,세종,9
327,3,2020-10-30,0.0,348939,0.0,349000,세종,9
328,4,2020-10-31,1.000183414723617,348936,3.0,349000,세종,9
329,5,2020-11-01,0.0,348936,0.0,349000,세종,9
330,6,2020-11-02,0.0,348936,0.0,349000,세종,9
331,7,2020-11-03,0.0,348936,0.0,349000,세종,9
332,8,2020-11-04,0.0,348936,0.0,349000,세종,9
333,9,2020-11-05,0.0,348936,0.0,349000,세종,9
334,10,2020-11-06,0.0,348936,0.0,349000,세종,9
335,11,2020-11-07,0.0,348936,0.0,349000,세종,9
336,12,2020-11-08,0.0,348936,0.0,349000,세종,9
337,13,2020-11-09,0.0,348936,0.0,349000,세종,9
338,14,2020-11-10,0.0,348936,0.0,349000,세종,9
339,15,2020-11-11,0.0,348936,0.0,349000,세종,9
340,16,2020-11-12,0.0,348936,0.0,349000,세종,9
341,17,2020-11-13,1.0001862811125282,348935,1.0,349000,세종,9
342,18,2020-11-14,1.0001891475178688,348934,1.0,349000,세종,9
343,19,2020-11-15,0.0,348934,0.0,349000,세종,9
344,20,2020-11-16,1.0001920139396387,348933,1.0,349000,세종,9
345,21,2020-11-17,0.0,348933,0.0,349000,세종,9
346,22,2020-11-18,0.0,348933,0.0,349000,세종,9
347,23,2020-11-19,0.0,348933,0.0,349000,세종,9
348,24,2020-11-20,0.0,348933,0.0,349000,세종,9
349,25,2020-11-21,0.0,348933,0.0,349000,세종,9
350,26,2020-11-22,0.0,348933,0.0,349000,세종,9
351,27,2020-11-23,0.0,348933,0.0,349000,세종,9
352,28,2020-11-24,1.0001977468324683,348931,2.0,349000,세종,9
353,29,2020-11-25,0.0,348931,0.0,349000,세종,9
354,30,2020-11-26,1.000209212815288,348927,4.0,349000,세종,9
355,31,2020-11-27,1.0002178124749228,348924,3.0,349000,세종,9
356,32,2020-11-28,0.0,348924,0.0,349000,세종,9
357,33,2020-11-29,1.0002264122824365,348921,3.0,349000,세종,9
358,34,2020-11-30,1.0002292789178036,348920,1.0,349000,세종,9
359,35,2020-12-01,1.0002350122378325,348918,2.0,349000,세종,9
360,0,2020-10-27,0.0,1139881,0.0,1140000,울산,10
361,1,2020-10-28,0.0,1139881,0.0,1140000,울산,10
362,2,2020-10-29,1.0001052742393937,1139880,1.0,1140000,울산,10
363,3,2020-10-30,0.0,1139880,0.0,1140000,울산,10
364,4,2020-10-31,0.0,1139880,0.0,1140000,울산,10
365,5,2020-11-01,0.0,1139880,0.0,1140000,울산,10
366,6,2020-11-02,0.0,1139880,0.0,1140000,울산,10
367,7,2020-11-03,0.0,1139880,0.0,1140000,울산,10
